num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
,,,,335,仮受消費税等,,476,40847509,-40847033
1192,0001-20090430-276-218-1-897,2,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,76819,-76819
1195,0001-20090430-276-218-1-897,5,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,183214,-260033
1198,0001-20090430-276-218-1-897,8,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,70910,-330943
1202,0001-20090430-277-219-1-899,2,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,666089,-997032
1205,0001-20090430-277-219-1-899,5,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,542312,-1539344
1208,0001-20090430-277-219-1-899,8,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,31022,-1570366
1211,0001-20090430-277-219-1-899,11,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,83574,-1653940
1214,0001-20090430-277-219-1-899,14,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,103237,-1757177
1216,0001-20090430-277-219-1-899,16,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,48825,-1806002
1220,0001-20090430-277-219-1-899,20,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,55238,-1861240
1223,0001-20090430-277-219-1-899,23,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,3537,-1864777
1226,0001-20090430-277-219-1-899,26,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,17986,-1882763
1229,0001-20090430-277-219-1-899,29,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,1936,-1884699
1232,0001-20090430-277-219-1-899,32,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,21501,-1906200
1236,0001-20090430-278-220-1-901,2,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,52718,-1958918
1239,0001-20090430-278-220-1-901,5,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,62328,-2021246
1242,0001-20090430-278-220-1-901,8,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,63009,-2084255
1245,0001-20090430-278-220-1-901,11,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,40945,-2125200
1248,0001-20090430-278-220-1-901,14,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,42286,-2167486
1251,0001-20090430-278-220-1-901,17,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,44191,-2211677
1254,0001-20090430-278-220-1-901,20,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,1700,-2213377
1258,0001-20090430-279-221-1-903,2,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,36803,-2250180
1261,0001-20090430-279-221-1-903,5,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,60038,-2310218
1264,0001-20090430-279-221-1-903,8,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,47145,-2357363
1267,0001-20090430-279-221-1-903,11,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,60126,-2417489
1269,0001-20090430-279-221-1-903,13,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,76310,-2493799
1273,0001-20090430-279-221-1-903,17,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,56799,-2550598
1276,0001-20090430-279-221-1-903,20,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,34741,-2585339
1279,0001-20090430-279-221-1-903,23,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,235827,-2821166
1282,0001-20090430-279-221-1-903,26,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,1224,-2822390
1286,0001-20090430-280-222-1-905,2,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,73807,-2896197
1289,0001-20090430-280-222-1-905,5,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,54086,-2950283
1292,0001-20090430-280-222-1-905,8,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,52073,-3002356
1295,0001-20090430-280-222-1-905,11,2009-04-30,152,売掛金,09年4月1日～09年4月30日分売上,0,22833,-3025189
,,,2009-04,,※※月計※※,,0,3025189,
2693,0001-20090531-114-451-1-1363,2,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,62270,-3087459
2696,0001-20090531-114-451-1-1363,5,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,66498,-3153957
2699,0001-20090531-114-451-1-1363,8,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,198228,-3352185
2702,0001-20090531-114-451-1-1363,11,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,5096,-3357281
2705,0001-20090531-114-451-1-1363,14,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,2040,-3359321
2709,0001-20090531-115-452-1-1365,2,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,68948,-3428269
2712,0001-20090531-115-452-1-1365,5,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,752224,-4180493
2715,0001-20090531-115-452-1-1365,8,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,42983,-4223476
2718,0001-20090531-115-452-1-1365,11,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,402941,-4626417
2721,0001-20090531-115-452-1-1365,14,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,44150,-4670567
2724,0001-20090531-115-452-1-1365,17,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,79370,-4749937
2726,0001-20090531-115-452-1-1365,19,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,36504,-4786441
2730,0001-20090531-115-452-1-1365,23,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,58179,-4844620
2733,0001-20090531-115-452-1-1365,26,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,28030,-4872650
2736,0001-20090531-115-452-1-1365,29,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,1632,-4874282
2739,0001-20090531-115-452-1-1365,32,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,1324,-4875606
2742,0001-20090531-115-452-1-1365,35,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,1936,-4877542
2745,0001-20090531-115-452-1-1365,38,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,2920,-4880462
2749,0001-20090531-116-453-1-1367,2,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,60823,-4941285
2752,0001-20090531-116-453-1-1367,5,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,59612,-5000897
2755,0001-20090531-116-453-1-1367,8,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,50628,-5051525
2758,0001-20090531-116-453-1-1367,11,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,38212,-5089737
2761,0001-20090531-116-453-1-1367,14,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,35691,-5125428
2764,0001-20090531-116-453-1-1367,17,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,37539,-5162967
2767,0001-20090531-116-453-1-1367,20,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,3712,-5166679
2776,0001-20090531-117-454-1-1369,2,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,36667,-5203346
2779,0001-20090531-117-454-1-1369,5,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,40326,-5243672
2782,0001-20090531-117-454-1-1369,8,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,43581,-5287253
2785,0001-20090531-117-454-1-1369,11,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,45506,-5332759
2788,0001-20090531-117-454-1-1369,14,2009-05-31,152,売掛金,09年5月1日～09年5月31日分売上,0,336242,-5669001
