num,GL02,GL02-GL55,date,contra_acct,contra_acct_name,note,dbt_amount,cdt_amount,balance
,,,,326,預り金,,19336669,25186259,-5849590
222,0001-20090410-231-47-1-555,0,2009-04-10,131,普通預金,源泉税支払,224870,0,224870
228,0001-20090410-231-47-1-555,2,2009-04-10,131,普通預金,住民税支払,467700,0,692570
413,0001-20090415-252-79-1-619,2,2009-04-15,721,雑給,4月給与その他 0060 パート･アルバイト,0,2970,689600
416,0001-20090415-252-79-1-619,3,2009-04-15,721,雑給,4月給与その他 0060 パート･アルバイト,0,15427,674173
855,0001-20090425-253-166-1-793,2,2009-04-25,711,役員報酬,4月給与その他 0001 役員,0,111192,562981
858,0001-20090425-253-166-1-793,3,2009-04-25,711,役員報酬,4月給与その他 0001 役員,0,171200,391781
861,0001-20090425-253-166-1-793,4,2009-04-25,711,役員報酬,4月給与その他 0001 役員,0,166823,224958
864,0001-20090425-253-166-1-793,5,2009-04-25,711,役員報酬,4月給与その他 0001 役員,0,133972,90986
867,0001-20090425-253-166-1-793,6,2009-04-25,711,役員報酬,4月給与その他 0001 役員,0,5720,85266
874,0001-20090425-253-166-1-793,9,2009-04-25,712,給与手当,4月給与その他 0020 営業部,0,236635,-151369
877,0001-20090425-253-166-1-793,10,2009-04-25,712,給与手当,4月給与その他 0020 営業部,0,117200,-268569
880,0001-20090425-253-166-1-793,11,2009-04-25,712,給与手当,4月給与その他 0020 営業部,0,39800,-308369
883,0001-20090425-253-166-1-793,12,2009-04-25,712,給与手当,4月給与その他 0020 営業部,0,43305,-351674
886,0001-20090425-253-166-1-793,13,2009-04-25,712,給与手当,4月給与その他 0020 営業部,0,68682,-420356
893,0001-20090425-253-166-1-793,16,2009-04-25,712,給与手当,4月給与その他 1000 札幌営業所,0,100704,-521060
896,0001-20090425-253-166-1-793,17,2009-04-25,712,給与手当,4月給与その他 1000 札幌営業所,0,46300,-567360
899,0001-20090425-253-166-1-793,18,2009-04-25,712,給与手当,4月給与その他 1000 札幌営業所,0,13990,-581350
902,0001-20090425-253-166-1-793,19,2009-04-25,712,給与手当,4月給与その他 1000 札幌営業所,0,50648,-631998
905,0001-20090425-253-166-1-793,20,2009-04-25,712,給与手当,4月給与その他 1000 札幌営業所,0,28193,-660191
912,0001-20090425-253-166-1-793,23,2009-04-25,712,給与手当,4月給与その他 3000 名古屋営業所,0,92651,-752842
915,0001-20090425-253-166-1-793,24,2009-04-25,712,給与手当,4月給与その他 3000 名古屋営業所,0,42600,-795442
918,0001-20090425-253-166-1-793,25,2009-04-25,712,給与手当,4月給与その他 3000 名古屋営業所,0,7540,-802982
921,0001-20090425-253-166-1-793,26,2009-04-25,712,給与手当,4月給与その他 3000 名古屋営業所,0,40759,-843741
924,0001-20090425-253-166-1-793,27,2009-04-25,712,給与手当,4月給与その他 3000 名古屋営業所,0,41078,-884819
931,0001-20090425-253-166-1-793,30,2009-04-25,712,給与手当,4月給与その他 4000 大阪支店,0,147384,-1032203
934,0001-20090425-253-166-1-793,31,2009-04-25,712,給与手当,4月給与その他 4000 大阪支店,0,66200,-1098403
937,0001-20090425-253-166-1-793,32,2009-04-25,712,給与手当,4月給与その他 4000 大阪支店,0,24960,-1123363
940,0001-20090425-253-166-1-793,33,2009-04-25,712,給与手当,4月給与その他 4000 大阪支店,0,27117,-1150480
943,0001-20090425-253-166-1-793,34,2009-04-25,712,給与手当,4月給与その他 4000 大阪支店,0,22532,-1173012
950,0001-20090425-253-166-1-793,37,2009-04-25,712,給与手当,4月給与その他 5000 九州営業所,0,66241,-1239253
953,0001-20090425-253-166-1-793,38,2009-04-25,712,給与手当,4月給与その他 5000 九州営業所,0,31700,-1270953
